name,pref,city,district,latitude,longitude,relation_point_default
鶴久保小学校,神奈川県,横須賀市,不入斗町１丁目,35.268231,139.666812,99079.6668309288
田浦小学校,神奈川県,横須賀市,田浦町３丁目,35.290784,139.631593,70802.1641619351
田戸小学校,神奈川県,横須賀市,米が浜通２丁目,35.274646,139.675366,85055.3567143503
馬堀小学校,神奈川県,横須賀市,馬堀町４丁目,35.259787,139.715335,66865.4538044959
富士見小学校,神奈川県,横須賀市,林１丁目,35.22018,139.642425,51030.8050037187
武山小学校,神奈川県,横須賀市,太田和３丁目,35.224902,139.639619,51030.8050037187
平作小学校,神奈川県,横須賀市,平作５丁目,35.257843,139.643258,71334.9052183619
豊島小学校,神奈川県,横須賀市,上町３丁目,35.270564,139.669228,99079.6668309288
望洋小学校,神奈川県,横須賀市,桜が丘１丁目,35.254704,139.703031,86610.6603814327
北下浦小学校,神奈川県,横須賀市,長沢１丁目,35.202599,139.674615,48537.2145790983
明浜小学校,神奈川県,横須賀市,久里浜６丁目,35.227985,139.707169,73483.2822450073
野比小学校,神奈川県,横須賀市,野比１丁目,35.215514,139.684699,59734.6369843728
野比東小学校,神奈川県,横須賀市,野比３丁目,35.213653,139.695337,57542.0999964799
なでしこ小学校,神奈川県,平塚市,虹ケ浜,35.316581,139.338311,80423.3041742916
みずほ小学校,神奈川県,平塚市,北金目２丁目,35.363468,139.287627,72707.1381390209
旭小学校,神奈川県,平塚市,高村,35.33519,139.30898,87625.1539624187
横内小学校,神奈川県,平塚市,横内,35.371798,139.352336,90767.2238806043
岡崎小学校,神奈川県,平塚市,岡崎,35.373019,139.306313,75967.6515294094
花水小学校,神奈川県,平塚市,龍城ケ丘,35.318998,139.344255,95985.0032159866
吉沢小学校,神奈川県,平塚市,めぐみが丘２丁目,35.345883,139.289648,71553.6185224408
金田小学校,神奈川県,平塚市,入野,35.354188,139.315007,92003.3743308629
金目小学校,神奈川県,平塚市,南金目,35.358576,139.290231,72707.1381390209
港小学校,神奈川県,平塚市,夕陽ケ丘,35.322388,139.357504,91867.9082442913
山下小学校,神奈川県,平塚市,山下,35.330635,139.316646,93483.1692264367
勝原小学校,神奈川県,平塚市,高村,35.333413,139.305424,87625.1539624187
松が丘小学校,神奈川県,平塚市,東中原１丁目,35.355049,139.340838,99545.8586125363
松延小学校,神奈川県,平塚市,河内,35.341495,139.312368,87625.1539624187
松原小学校,神奈川県,平塚市,天沼,35.334719,139.356198,107192.295914144
城島小学校,神奈川県,平塚市,小鍋島,35.372381,139.330283,79941.911266249
真土小学校,神奈川県,平塚市,西真土４丁目,35.360519,139.348811,96358.8644270419
神田小学校,神奈川県,平塚市,田村６丁目,35.376446,139.362725,90087.6022080728
崇善小学校,神奈川県,平塚市,浅間町,35.33344,139.345615,116214.779089461
相模小学校,神奈川県,平塚市,田村６丁目,35.377791,139.362432,86347.913460958
大原小学校,神奈川県,平塚市,大原,35.344577,139.338921,109480.532886564
大野小学校,神奈川県,平塚市,東真土２丁目,35.353793,139.357843,99719.0487587027
中原小学校,神奈川県,平塚市,御殿２丁目,35.344133,139.329644,105490.654753718
土屋小学校,神奈川県,平塚市,土屋,35.347493,139.259789,49894.0326445366
南原小学校,神奈川県,平塚市,南原１丁目,35.337606,139.326978,110658.112904971
八幡小学校,神奈川県,平塚市,東八幡３丁目,35.344411,139.357697,102099.772522174
富士見小学校,神奈川県,平塚市,豊原町,35.332883,139.334505,109137.082700461
豊田小学校,神奈川県,平塚市,豊田宮下,35.358687,139.3312,88663.9892330663
稲村ケ崎小学校,神奈川県,鎌倉市,極楽寺３丁目,35.310809,139.527881,90912.6179619104
横浜国立大学教育人間科学部附属鎌倉小学校,神奈川県,鎌倉市,雪ノ下３丁目,35.324946,139.558377,99206.7484731884
鎌倉女子大学初等部,神奈川県,栄区,公田町,35.360582,139.547129,158701.694901737
関谷小学校,神奈川県,鎌倉市,玉縄５丁目,35.360914,139.513529,142813.862877349
玉縄小学校,神奈川県,鎌倉市,玉縄１丁目,35.35102,139.52336,140942.577161578
御成小学校,神奈川県,鎌倉市,御成町,35.318253,139.547212,101671.567916969
腰越小学校,神奈川県,鎌倉市,腰越５丁目,35.312503,139.492882,98270.0353195374
今泉小学校,神奈川県,鎌倉市,今泉２丁目,35.344527,139.551462,125651.029693281
山崎小学校,神奈川県,鎌倉市,台５丁目,35.338751,139.533602,128340.720005421
七里ガ浜小学校,神奈川県,鎌倉市,七里ガ浜東５丁目,35.311809,139.512354,97367.5594963323
小坂小学校,神奈川県,鎌倉市,大船,35.34375,139.541046,133938.028999586
植木小学校,神奈川県,鎌倉市,玉縄４丁目,35.35386,139.51827,140942.577161578
深沢小学校,神奈川県,鎌倉市,梶原１丁目,35.330891,139.520686,115627.092253614
清泉小学校,神奈川県,鎌倉市,雪ノ下３丁目,35.324974,139.561405,99206.7484731884
西鎌倉小学校,神奈川県,鎌倉市,手広,35.32378,139.507187,111113.386951614
大船小学校,神奈川県,鎌倉市,大船２丁目,35.351555,139.535046,153231.410443832
第一小学校,神奈川県,鎌倉市,由比ガ浜２丁目,35.314263,139.547932,89199.5742971461
第二小学校,神奈川県,鎌倉市,雪ノ下,35.323474,139.565516,93812.794447239
富士塚小学校,神奈川県,鎌倉市,上町屋,35.33689,139.520908,131596.125669219
羽鳥小学校,神奈川県,藤沢市,羽鳥３丁目,35.343777,139.458358,140721.653855411
亀井野小学校,神奈川県,藤沢市,亀井野,35.380745,139.476801,135178.68587258
駒寄小学校,神奈川県,藤沢市,大庭,35.36383,139.450303,134267.155930678
御所見小学校,神奈川県,藤沢市,用田,35.403212,139.416582,91909.1044577776
高砂小学校,神奈川県,藤沢市,辻堂西海岸１丁目,35.325556,139.448525,133484.114536717
高谷小学校,神奈川県,藤沢市,高谷,35.343361,139.503854,141383.606137788
鵠沼小学校,神奈川県,藤沢市,本鵠沼５丁目,35.336945,139.473217,154098.544043929
鵠南小学校,神奈川県,藤沢市,鵠沼海岸４丁目,35.318558,139.463885,118844.248258348
鵠洋小学校,神奈川県,藤沢市,鵠沼桜が岡３丁目,35.326668,139.474828,140338.211958205
秋葉台小学校,神奈川県,藤沢市,石川,35.389021,139.441636,119124.118366363
小糸小学校,神奈川県,藤沢市,大庭,35.359358,139.44647,124606.994287952
湘南学園小学校,神奈川県,藤沢市,鵠沼松が岡４丁目,35.324752,139.476245,126913.070293305
湘南台小学校,神奈川県,藤沢市,湘南台５丁目,35.401436,139.467523,149867.647801143
湘南白百合学園小学校,神奈川県,藤沢市,片瀬海岸１丁目,35.311337,139.484661,99713.9677002228
新林小学校,神奈川県,藤沢市,川名２丁目,35.33189,139.492688,138231.319218502
石川小学校,神奈川県,藤沢市,石川４丁目,35.376393,139.447808,125176.379383845
善行小学校,神奈川県,藤沢市,善行団地,35.367774,139.461385,137160.882028405
村岡小学校,神奈川県,藤沢市,弥勒寺１丁目,35.33825,139.497854,145700.058886789
大越小学校,神奈川県,藤沢市,善行坂２丁目,35.36483,139.464552,134436.32203586
大鋸小学校,神奈川県,藤沢市,大鋸,35.354165,139.494382,144449.863669105
大清水小学校,神奈川県,藤沢市,大鋸,35.354887,139.484939,148668.39243627
大庭小学校,神奈川県,藤沢市,大庭,35.363607,139.44347,124606.994287952
大道小学校,神奈川県,藤沢市,朝日町,35.338806,139.493077,145700.058886789
滝の沢小学校,神奈川県,藤沢市,遠藤,35.370245,139.436776,109344.825770101
中里小学校,神奈川県,藤沢市,打戻,35.399018,139.413999,93765.1258661752
長後小学校,神奈川県,藤沢市,長後,35.416545,139.468218,150896.841733767
辻堂小学校,神奈川県,藤沢市,辻堂東海岸１丁目,35.325918,139.457441,140574.06900128
天神小学校,神奈川県,藤沢市,天神町１丁目,35.374746,139.464218,136671.270358062
藤沢小学校,神奈川県,藤沢市,本町１丁目,35.345305,139.483967,151331.864669044
八松小学校,神奈川県,藤沢市,辻堂元町３丁目,35.334,139.453191,145163.83418827
浜見小学校,神奈川県,藤沢市,辻堂西海岸１丁目,35.324668,139.449803,114880.346105308
富士見台小学校,神奈川県,藤沢市,下土棚,35.409268,139.459052,137744.542490482
片瀬小学校,神奈川県,藤沢市,片瀬２丁目,35.319891,139.487577,122132.698087136
本町小学校,神奈川県,藤沢市,本町２丁目,35.343,139.479467,151331.864669044
俣野小学校,神奈川県,藤沢市,立石２丁目,35.367108,139.483189,133007.112973734
明治小学校,神奈川県,藤沢市,城南３丁目,35.349832,139.459774,140721.653855411
六会小学校,神奈川県,藤沢市,湘南台３丁目,35.389383,139.46544,141696.133130609
芦子小学校,神奈川県,小田原市,扇町１丁目,35.265086,139.157247,62127.0738140754
下曽我小学校,神奈川県,小田原市,曽我原,35.299942,139.190824,51597.1370395574
下中小学校,神奈川県,小田原市,小船,35.301887,139.224904,41415.7320796556
下府中小学校,神奈川県,小田原市,酒匂,35.278612,139.187464,67716.4827820911
久野小学校,神奈川県,小田原市,久野,35.272862,139.136665,40000.4685654322
国府津小学校,神奈川県,小田原市,小八幡,35.282446,139.202323,46090.8199844327
桜井小学校,神奈川県,小田原市,曽比,35.31055,139.139551,50659.3900752629
三の丸小学校,神奈川県,小田原市,本町１丁目,35.248477,139.156304,44371.4997415449
山王小学校,神奈川県,小田原市,東町２丁目,35.257643,139.175995,44329.0120633085
酒匂小学校,神奈川県,小田原市,酒匂５丁目,35.270475,139.19452,52398.2206622977
湘南ライナス学園小学部,神奈川県,小田原市,風祭,35.247813,139.130623,32175.71465296
新玉小学校,神奈川県,小田原市,浜町２丁目,35.255226,139.164191,51700.3416470108
千代小学校,神奈川県,小田原市,千代,35.295582,139.178326,58194.4678377088
前羽小学校,神奈川県,小田原市,前川,35.285362,139.226738,40408.8043307791
曽我小学校,神奈川県,小田原市,下大井,35.317133,139.166326,41422.7365708263
早川小学校,神奈川県,小田原市,早川２丁目,35.243449,139.143722,38743.4713859138
足柄小学校,神奈川県,小田原市,扇町３丁目,35.269029,139.156552,64327.318094214
大窪小学校,神奈川県,小田原市,板橋,35.250392,139.136666,36097.5948186785
町田小学校,神奈川県,小田原市,寿町２丁目,35.261003,139.16694,59325.5094307277
東富水小学校,神奈川県,小田原市,中曽根,35.291443,139.154912,61850.1934584034
富士見小学校,神奈川県,小田原市,南鴨宮３丁目,35.270808,139.182077,61320.0275441303
富水小学校,神奈川県,小田原市,飯田岡,35.28872,139.140941,58693.6460966135
片浦小学校,神奈川県,小田原市,米神,35.203399,139.136837,17941.6518797062
報徳小学校,神奈川県,小田原市,柳新田,35.301385,139.140107,59047.1975429795
豊川小学校,神奈川県,小田原市,飯泉,35.286166,139.165828,66175.7529069616
矢作小学校,神奈川県,小田原市,矢作,35.287083,139.176715,63995.186318498
円蔵小学校,神奈川県,茅ヶ崎市,円蔵１丁目,35.342469,139.407581,132409.428539678
茅ヶ崎小学校,神奈川県,茅ヶ崎市,共恵１丁目,35.328471,139.403222,127919.113702981
香川小学校,神奈川県,茅ヶ崎市,香川１丁目,35.353359,139.407009,120044.952053756
今宿小学校,神奈川県,茅ヶ崎市,下町屋３丁目,35.336524,139.385499,111024.983023835
室田小学校,神奈川県,茅ヶ崎市,室田１丁目,35.346108,139.420581,133250.626638734
小出小学校,神奈川県,茅ヶ崎市,芹沢,35.371632,139.423915,100422.524753801
小和田小学校,神奈川県,茅ヶ崎市,小和田３丁目,35.343998,139.438692,138906.253595471
松林小学校,神奈川県,茅ヶ崎市,松林３丁目,35.344581,139.427803,134767.837143619
松浪小学校,神奈川県,茅ヶ崎市,松浪１丁目,35.331222,139.432776,134128.265710034
西浜小学校,神奈川県,茅ヶ崎市,南湖６丁目,35.319001,139.394891,100555.70932776
鶴が台小学校,神奈川県,茅ヶ崎市,鶴が台,35.347857,139.405304,132409.428539678
鶴嶺小学校,神奈川県,茅ヶ崎市,浜之郷,35.337691,139.389832,124942.399312712
東海岸小学校,神奈川県,茅ヶ崎市,東海岸南４丁目,35.319806,139.413749,110655.411743189
梅田小学校,神奈川県,茅ヶ崎市,茅ヶ崎１丁目,35.332887,139.400971,127919.113702981
浜須賀小学校,神奈川県,茅ヶ崎市,白浜町,35.322889,139.423665,110655.411743189
浜之郷小学校,神奈川県,茅ヶ崎市,西久保,35.344662,139.389498,127168.463626648
平和学園小学校,神奈川県,茅ヶ崎市,富士見町,35.326325,139.432058,134128.265710034
柳島小学校,神奈川県,茅ヶ崎市,柳島２丁目,35.324055,139.377724,90653.5229451427
緑が浜小学校,神奈川県,茅ヶ崎市,緑が浜,35.323472,139.432748,111135.880129677
汐見台小学校,神奈川県,茅ヶ崎市,汐見台,35.321138,139.437217,111135.880129677
久木小学校,神奈川県,逗子市,久木１丁目,35.302393,139.576431,94432.1797102214
小坪小学校,神奈川県,逗子市,小坪３丁目,35.298616,139.559238,75590.772964717
沼間小学校,神奈川県,逗子市,沼間１丁目,35.2967,139.60154,79525.2321516309
逗子小学校,神奈川県,逗子市,逗子４丁目,35.294533,139.582514,85331.4965502201
聖マリア小学校,神奈川県,逗子市,逗子６丁目,35.292811,139.577347,85331.4965502201
池子小学校,神奈川県,逗子市,池子３丁目,35.306199,139.601097,94592.4538195853
旭小学校,神奈川県,三浦市,南下浦町上宮田,35.195016,139.655924,46194.3709980956
剣崎小学校,神奈川県,三浦市,南下浦町松輪,35.147243,139.665814,20916.3522552289
三崎小学校,神奈川県,三浦市,三崎４丁目,35.142968,139.619593,27823.7714354742
初声小学校,神奈川県,三浦市,初声町入江,35.188211,139.62987,37987.1844208513
上宮田小学校,神奈川県,三浦市,南下浦町上宮田,35.188461,139.648425,41059.2012274846
